campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,net_profit,z_score_budget,z_score_roi,cost_per_conversion,is_profitable
Optimized zero administration task-force,2022-12-31,2024-01-14,31564.29,0.77,podcast,B2B,referral,29.501161597488807,931183.22,899618.9299999999,-0.08820253808237402,0.8976516552895952,1069.93,True
Customizable zero administration application,2022-08-27,2024-01-01,86492.2,0.38,podcast,B2B,paid,1.4151414809659137,122398.7,35906.5,0.08734241398312788,-0.594308854755533,61119.12,True
Balanced multi-tasking adapter,2023-07-13,2024-06-23,13945.61,0.63,email,B2B,promotion,56.9939852039459,794815.89,780870.28,-0.14451034837512713,0.36207608758108767,244.69,True
Ameliorated grid-enabled capability,2023-01-19,2023-10-02,13105.34,0.37,social media,B2B,paid,38.28703032504307,501764.55,488659.20999999996,-0.1471957801869707,-0.6325642524489978,342.29,True
Monitored full-range matrix,2022-09-02,2023-10-11,27771.85,0.39,social media,B2B,referral,24.253881898397122,673575.17,645803.3200000001,-0.10032285538575025,-0.5560534570620681,1145.05,True
Multi-tiered empowering adapter,2023-02-24,2023-09-29,30544.22,0.83,podcast,B2B,organic,1.317678762135684,40247.47,9703.25,-0.09146259547857673,1.127184041450384,23180.32,True
Re-contextualized mission-critical help-desk,2023-03-28,2023-11-22,35286.84,0.17,webinar,B2B,paid,5.527534911031989,195049.24,159762.4,-0.07630558330453097,-1.397672206318294,6383.83,True
Face-to-face foreground service-desk,2023-03-15,2024-05-07,23254.87,0.66,social media,B2C,promotion,35.147760877614026,817356.61,794101.74,-0.11475874121466365,0.47684228066148227,661.63,True
Re-contextualized solution-oriented circuit,2022-08-25,2023-12-04,29101.58,0.74,email,B2C,referral,27.439693652372135,798538.44,769436.86,-0.09607315083463844,0.7828854622092007,1060.57,True
Managed didactic system engine,2023-07-14,2024-07-18,31358.99,0.7,social media,B2C,referral,12.079934015732013,378814.53,347455.54000000004,-0.08885865950878634,0.6298638714353413,2595.96,True
Expanded 4thgeneration groupware,2023-04-02,2023-08-23,51725.95,0.7,email,B2B,paid,12.643937907375312,654019.7,602293.75,-0.02376757891023464,0.6298638714353413,4090.97,True
Total well-modulated knowledge user,2022-08-22,2023-10-19,28468.75,0.82,webinar,B2C,organic,5.319583754116356,151441.9,122973.15,-0.09809562196116794,1.0889286437569192,5351.69,True
Polarized high-level ability,2022-09-20,2024-03-22,8627.43,0.26,email,B2B,promotion,95.39346363865022,823000.43,814373.0,-0.16150680160219716,-1.0533736270771108,90.44,True
Reduced high-level methodology,2023-04-12,2024-02-27,92072.41,0.48,email,B2B,organic,0.0957064119425135,8811.92,-83260.49,0.1051762929158132,-0.21175487782088476,962029.69,False
Robust executive migration,2023-01-29,2023-12-05,42804.51,0.55,podcast,B2C,organic,15.198747281536455,650574.93,607770.42,-0.05227974617010763,0.05603290603336924,2816.32,True
Inverse background firmware,2022-09-08,2024-05-01,4270.96,0.64,email,B2B,promotion,7.238932230692865,30917.19,26646.23,-0.17542971105432809,0.40033148527455253,590.0,True
Vision-oriented client-server conglomeration,2022-08-30,2024-02-21,68514.74,0.1,podcast,B2B,organic,1.7962006423727215,123066.22,54551.479999999996,0.02988797317226366,-1.6654599901725482,38144.26,True
Reduced motivating analyzer,2023-07-18,2024-07-16,76849.0,0.72,webinar,B2C,promotion,5.903401475621023,453670.5,376821.5,0.05652356284245918,0.706374666822271,13017.75,True
Focused empowering capacity,2023-05-04,2024-05-23,74278.5,0.3,social media,B2B,promotion,11.623926977523778,863407.86,789129.36,0.048308462371962985,-0.9003520363032516,6390.14,True
Front-line multi-tasking moderator,2023-01-09,2024-04-18,21674.14,0.75,podcast,B2B,promotion,42.334563678189774,917565.26,895891.12,-0.11981062052480855,0.8211408599026656,511.97,True
Realigned 24/7 hub,2022-09-21,2024-05-23,72864.67,0.16,social media,B2C,referral,4.946055475170614,360392.7,287528.03,0.043789981337844466,-1.435927604011759,14731.87,True
De-engineered 6thgeneration parallelism,2023-01-29,2024-07-12,47218.62,0.24,podcast,B2B,referral,19.73034175924667,931639.51,884420.89,-0.038172624155782806,-1.1298844224640405,2393.2,True
Mandatory 3rdgeneration matrices,2023-07-02,2023-10-28,29709.16,0.86,social media,B2C,referral,27.326601290645712,811850.37,782141.21,-0.09413137657131844,1.2419502345307787,1087.19,True
Compatible full-range toolset,2023-01-23,2023-08-07,55196.85,0.9,podcast,B2B,promotion,10.164463551815004,561046.37,505849.52,-0.012674876236418161,1.394971825304638,5430.38,True
Switchable 3rdgeneration projection,2023-07-01,2023-12-07,72566.45,0.12,podcast,B2C,referral,9.825903843994022,713030.96,640464.51,0.04283689545482117,-1.5889491947856185,7385.22,True
Programmable homogeneous projection,2022-09-24,2023-11-12,11006.3,0.25,podcast,B2C,promotion,0.3308377929004298,3641.3,-7364.999999999999,-0.15390413439494205,-1.0916290247705758,33267.96,False
Decentralized contextually-based capability,2023-02-22,2024-06-09,9950.82,0.97,webinar,B2C,referral,48.52317195969779,482845.35,472894.52999999997,-0.1572773591545605,1.6627596091588916,205.07,True
Exclusive next generation info-mediaries,2023-03-26,2024-04-04,38117.82,0.64,podcast,B2C,promotion,15.759245937989109,600708.1,562590.28,-0.06725801079725015,0.40033148527455253,2418.76,True
Cloned scalable strategy,2022-09-01,2024-06-14,74720.7,0.9,email,B2B,paid,10.363480267181652,774366.5,699645.8,0.04972169615062604,1.394971825304638,7210.0,True
Public-key full-range matrices,2023-07-16,2023-09-03,37221.22,0.17,email,B2C,organic,18.305824473244027,681365.12,644143.9,-0.0701234685221468,-1.397672206318294,2033.3,True
Multi-layered methodical structure,2022-09-29,2024-05-03,33682.83,0.16,social media,B2C,referral,5.633609468088044,189755.91,156073.08000000002,-0.08143186352459732,-1.435927604011759,5978.91,True
Organic holistic Graphical User Interface,2023-07-05,2023-12-03,1810.82,0.14,email,B2C,promotion,149.36956185595477,270481.39,268670.57,-0.1832921103040797,-1.5124383993986887,12.12,True
Multi-channeled upward-trending instruction set,2023-02-28,2024-03-06,29840.15,0.19,webinar,B2B,organic,21.157657719548997,631347.68,601507.53,-0.09371274361639514,-1.3211614109313645,1410.37,True
Managed even-keeled Internet solution,2023-03-09,2024-01-12,81342.1,0.66,email,B2C,promotion,4.4507112553032195,362030.2,280688.1,0.07088313021222635,0.47684228066148227,18276.2,True
Customer-focused systemic capability,2023-01-01,2024-04-01,96731.22,0.49,social media,B2B,organic,7.762779793328359,750903.16,654171.9400000001,0.12006545542231091,-0.17349948012741992,12460.9,True
Inverse non-volatile superstructure,2022-08-06,2023-12-13,27329.38,0.32,email,B2B,organic,31.96633037412484,873619.99,846290.61,-0.10173695206156447,-0.8238412409163218,854.94,True
Multi-lateral needs-based collaboration,2022-09-23,2024-01-25,21718.66,0.51,social media,B2C,organic,38.6097678217717,838552.42,816833.76,-0.11966833837232986,-0.09698868474049019,562.52,True
Ergonomic empowering attitude,2023-04-26,2024-01-12,80659.67,0.61,email,B2C,promotion,6.62750628659899,534572.47,453912.8,0.06870214168311498,0.285565292194158,12170.44,True
Switchable secondary hierarchy,2023-04-29,2023-11-18,95913.4,0.55,email,B2B,promotion,6.7966513542424725,651889.94,555976.5399999999,0.11745177191062786,0.05603290603336924,14111.86,True
Ameliorated bi-directional Graphic Interface,2023-05-07,2023-11-21,34910.16,0.57,podcast,B2C,referral,17.562000575190716,613092.25,578182.09,-0.077509420707848,0.13254370142029853,1987.82,True
Secured attitude-oriented info-mediaries,2022-11-14,2023-10-11,51394.97,0.59,email,B2B,paid,16.375447052503386,841615.61,790220.64,-0.024825362980930923,0.20905449680722826,3138.54,True
Enterprise-wide bandwidth-monitored toolset,2022-08-17,2024-04-21,27577.78,0.4,podcast,B2B,paid,24.14318302633497,665815.39,638237.61,-0.10094308668250543,-0.5177980593686032,1142.26,True
Compatible mobile open system,2023-03-03,2024-05-29,31618.12,0.29,webinar,B2C,paid,14.404832418878794,455453.72,423835.6,-0.08803050195775748,-0.9386074339967164,2194.97,True
Vision-oriented object-oriented structure,2023-04-30,2024-03-24,84055.7,0.57,email,B2C,referral,3.6010913001735756,302692.25,218636.55,0.0795555661728326,0.13254370142029853,23341.73,True
Re-engineered holistic data-warehouse,2022-10-03,2024-05-09,28051.5,0.4,podcast,B2C,referral,13.365083150633657,374910.63,346859.13,-0.09942911765123391,-0.5177980593686032,2098.86,True
Multi-channeled reciprocal utilization,2022-08-21,2024-07-10,16470.61,0.9,social media,B2B,organic,32.415978521742666,533910.94,517440.32999999996,-0.1364406620541768,1.394971825304638,508.1,True
Object-based discrete strategy,2023-07-22,2023-10-20,39241.75,0.47,podcast,B2B,referral,6.429067001344231,252287.84,213046.09,-0.06366602563023797,-0.2500102755143496,6103.8,True
Customizable human-resource monitoring,2023-03-20,2023-12-06,54166.71,0.43,webinar,B2B,paid,13.576434677313797,735390.8,681224.0900000001,-0.015967116500443426,-0.40303186628820886,3989.76,True
Synergized actuating policy,2023-04-07,2024-06-20,40958.7,0.77,podcast,B2B,promotion,22.4905123941922,921182.15,880223.4500000001,-0.058178798727760474,0.8976516552895952,1821.15,True
Versatile object-oriented access,2023-06-21,2024-02-21,21009.79,0.96,podcast,B2B,referral,15.325912348481351,321994.2,300984.41000000003,-0.12193382690394651,1.6245042114654267,1370.87,True
De-engineered 24/7 archive,2023-06-15,2024-01-31,23099.8,0.25,social media,B2C,paid,17.179852206512614,396851.15,373751.35000000003,-0.11525433181180814,-1.0916290247705758,1344.59,True
Profit-focused multimedia concept,2022-09-20,2023-11-04,33618.7,0.54,webinar,B2C,paid,25.827993646393228,868303.57,834684.87,-0.0816368175775726,0.017777508339904383,1301.64,True
Vision-oriented transitional process improvement,2023-06-27,2023-11-26,55436.7,0.8,podcast,B2B,organic,14.191062960096831,786705.7,731269.0,-0.011908335933812247,1.01241784836999,3906.45,True
Pre-emptive mission-critical knowledge user,2023-03-08,2024-06-28,73916.74,0.33,webinar,B2B,promotion,3.1480739004452842,232695.36,158778.62,0.047152308026035476,-0.785585843222857,23479.99,True
Cross-group object-oriented moderator,2022-08-27,2023-11-18,66331.63,0.4,podcast,B2C,promotion,13.818959672783556,916634.12,850302.49,0.022910938358746854,-0.5177980593686032,4800.05,True
Grass-roots eco-centric strategy,2022-10-22,2023-10-25,39767.24,0.95,email,B2B,paid,10.223646398392246,406566.2,366798.96,-0.06198660406002166,1.586248813771962,3889.73,True
Customizable global hierarchy,2023-04-26,2023-10-12,86716.38,0.74,email,B2B,paid,0.7998588040690813,69360.86,-17355.520000000004,0.0880588742918133,0.7828854622092007,108414.61,False
Future-proofed uniform alliance,2023-03-22,2024-06-14,69474.96,0.4,email,B2B,organic,1.2403919340147873,86176.18,16701.219999999987,0.03295675503329454,-0.5177980593686032,56010.49,True
Balanced asynchronous contingency,2022-10-31,2024-04-07,7952.69,0.8,social media,B2C,promotion,97.11009608069723,772286.49,764333.8,-0.16366321354207755,1.01241784836999,81.89,True
Robust disintermediate neural-net,2023-04-17,2023-11-15,92395.78,0.37,social media,B2C,organic,10.278571705331132,949696.65,857300.87,0.10620975607050852,-0.6325642524489978,8989.17,True
Multi-lateral dynamic encryption,2023-04-21,2024-01-04,76016.6,0.98,social media,B2B,promotion,10.64403880205113,809123.64,733107.04,0.05386328288461402,1.7010150068523564,7141.71,True
Customer-focused human-resource algorithm,2022-12-15,2024-03-07,32965.35,0.43,email,B2C,referral,25.435026778117027,838474.56,805509.2100000001,-0.08372486888758959,-0.40303186628820886,1296.06,True
Re-contextualized zero-defect artificial intelligence,2023-04-13,2024-04-02,99120.34,0.34,webinar,B2B,referral,2.2941620256750532,227398.12,128277.78,0.127700880762156,-0.7473304455293921,43205.47,True
Decentralized system-worthy neural-net,2023-01-24,2023-10-25,65906.93,0.98,email,B2B,promotion,8.24370745231192,543317.45,477410.51999999996,0.02155363309913984,1.7010150068523564,7994.82,True
Reduced content-based Graphic Interface,2022-10-26,2024-03-03,16945.29,0.72,social media,B2C,referral,52.207419288781715,884669.86,867724.57,-0.13492362494414561,0.706374666822271,324.58,True
De-engineered non-volatile hardware,2023-02-10,2024-02-14,41041.24,0.21,email,B2C,organic,9.601071020271318,394039.86,352998.62,-0.05791500787273819,-1.244650615544435,4274.65,True
Intuitive system-worthy interface,2022-12-28,2024-06-28,44445.2,0.83,webinar,B2C,referral,6.766390521361138,300733.58,256288.38,-0.04703623977409971,1.127184041450384,6568.52,True
Networked systematic budgetary management,2023-02-13,2023-12-20,11742.47,0.49,email,B2B,organic,57.24870576633366,672241.21,660498.74,-0.15155139737359785,-0.17349948012741992,205.11,True
Open-source radical extranet,2022-12-09,2023-09-22,68103.5,0.35,email,B2B,referral,2.882238064122989,196290.5,128187.0,0.028573684933599238,-0.7090750478359275,23628.69,True
Monitored high-level contingency,2023-02-17,2023-10-10,26563.78,0.9,social media,B2B,paid,32.514970008033494,863720.51,837156.73,-0.10418374487238412,1.394971825304638,816.97,True
Switchable actuating encryption,2022-11-25,2023-09-14,3104.48,0.16,webinar,B2C,referral,113.56873614904912,352571.87,349467.39,-0.1791576824205309,-1.435927604011759,27.34,True
Profit-focused actuating open architecture,2023-01-14,2024-03-30,1480.67,0.83,social media,B2C,promotion,525.4264285762526,777983.15,776502.48,-0.18434724176501505,1.127184041450384,2.82,True
Compatible 5thgeneration open architecture,2023-06-27,2024-06-09,43263.23,0.97,social media,B2B,paid,6.5728652252732855,284363.38,241100.15,-0.05081371586945561,1.6627596091588916,6582.1,True
Business-focused systemic policy,2022-08-21,2024-07-21,50643.73,0.91,email,B2B,organic,12.446166583701476,630320.3,579676.5700000001,-0.027226262446970816,1.433227222998103,4069.02,True
Front-line high-level encryption,2023-03-31,2023-09-10,30878.98,0.21,podcast,B2B,promotion,21.59257851133684,666756.8,635877.8200000001,-0.09039273084776432,-1.244650615544435,1430.07,True
Reduced analyzing moratorium,2023-05-12,2023-08-07,30319.57,0.24,email,B2B,promotion,30.57078909760264,926893.18,896573.6100000001,-0.09218055786748822,-1.1298844224640405,991.78,True
Configurable systematic concept,2023-01-30,2023-12-03,89283.48,0.1,email,B2B,referral,10.161989765631896,907297.81,818014.3300000001,0.09626310865003572,-1.6654599901725482,8786.02,True
Versatile actuating synergy,2023-01-03,2024-01-28,64733.0,0.21,email,B2B,referral,14.372907481500935,930401.42,865668.42,0.017801852163395998,-1.244650615544435,4503.82,True
Mandatory neutral ability,2023-03-22,2024-06-17,1635.98,0.23,email,B2B,organic,76.7287619653052,125526.72,123890.74,-0.18385088414818065,-1.1681398201575053,21.32,True
Re-contextualized clear-thinking matrix,2022-12-17,2024-02-15,11395.3,0.6,social media,B2B,promotion,65.09840109518838,741815.81,730420.51,-0.1526609233142095,0.2473098945006931,175.05,True
Front-line neutral concept,2023-07-09,2023-09-21,24959.24,0.66,email,B2C,paid,16.331044134356656,407610.45,382651.21,-0.10931171892759904,0.47684228066148227,1528.33,True
Synergistic optimizing approach,2023-06-25,2023-10-13,59973.81,0.45,social media,B2B,paid,5.24894433086709,314799.19,254825.38,0.0025918836715925356,-0.32652107090127913,11425.88,True
Grass-roots content-based synergy,2022-09-03,2024-06-10,11703.28,0.67,email,B2B,referral,20.203413060270282,236446.2,224742.92,-0.15167664529712976,0.5150976783549471,579.27,True
Cross-group web-enabled methodology,2023-05-04,2024-03-10,8250.93,0.3,podcast,B2B,paid,72.20758508434807,595779.73,587528.7999999999,-0.16271006374074679,-0.9003520363032516,114.27,True
Total impactful budgetary management,2023-05-07,2023-09-29,6304.42,0.13,email,B2C,organic,128.05045031898254,807283.82,800979.3999999999,-0.16893094497662522,-1.5506937970921535,49.23,True
Phased background toolset,2022-10-31,2024-06-28,72368.61,0.79,podcast,B2B,referral,5.365699437919286,388308.21,315939.60000000003,0.04220461555710363,0.974162450676525,13487.26,True
Cross-platform web-enabled ability,2023-05-10,2024-06-16,37696.45,0.14,email,B2C,promotion,17.668183078247424,666027.78,628331.3300000001,-0.0686046736586596,-1.5124383993986887,2133.58,True
Quality-focused 4thgeneration database,2022-12-08,2024-01-04,6333.7,0.83,webinar,B2C,organic,18.912155612043513,119783.92,113450.22,-0.16883736857445597,1.127184041450384,334.9,True
Customizable 5thgeneration instruction set,2023-04-01,2024-06-20,41704.96,0.5,social media,B2B,referral,22.302827529387393,930138.53,888433.5700000001,-0.05579381492028624,-0.13524408243395505,1869.94,True
Automated real-time productivity,2023-02-26,2024-02-11,72322.94,0.8,podcast,B2C,paid,10.732738464448484,776223.2,703900.26,0.042058658101944105,1.01241784836999,6738.54,True
Advanced systematic complexity,2023-06-10,2024-04-11,1873.52,0.95,podcast,B2C,organic,528.2747181775482,989733.25,987859.73,-0.18309172641009017,1.586248813771962,3.55,True
Re-engineered reciprocal infrastructure,2023-05-02,2024-05-14,38080.5,0.78,podcast,B2C,paid,14.929398248447367,568518.95,530438.45,-0.06737728235903148,0.9359070529830601,2550.71,True
